date,open,high,low,close,adj_close,volume
2023-02-13,1.79,1.82,1.7482,1.77,1.77,12984
2023-02-14,1.85,1.85,1.77,1.7805,1.7805,8289
2023-02-15,1.79,1.86,1.79,1.85,1.85,10826
2023-02-16,1.85,2.04,1.85,1.9995,1.9995,87209
2023-02-17,2.18,2.32,2.04,2.15,2.15,172863
2023-02-21,2.25,2.25,1.84,1.86,1.86,55068
2023-02-22,1.94,2.0108,1.85,1.9,1.9,15654
2023-02-23,1.88,1.95,1.85,1.95,1.95,22178
2023-02-24,1.94,1.94,1.82,1.87,1.87,57579
2023-02-27,1.9,1.91,1.83,1.89,1.89,24588
2023-02-28,1.87,1.9,1.835,1.9,1.9,8679
2023-03-01,1.95,1.95,1.9,1.9292,1.9292,8125
2023-03-02,1.95,1.9888,1.8801,1.9881,1.9881,12937
2023-03-03,1.98,1.98,1.9001,1.91,1.91,5832
2023-03-06,1.98,1.98,1.9061,1.95,1.95,647594
2023-03-07,2.09,2.43,2.06,2.32,2.32,385876
2023-03-08,2.32,2.48,2.32,2.42,2.42,64729
2023-03-09,2.44,2.4899,2.28,2.47,2.47,80094
2023-03-10,2.48,2.48,1.9975,2.0,2.0,38032
2023-03-13,2.06,2.2199,1.96,1.99,1.99,26633
2023-03-14,1.94,2.0,1.81,1.92,1.92,40358
2023-03-15,1.8,1.99,1.8,1.99,1.99,24044
2023-03-16,1.93,1.98,1.87,1.87,1.87,15810
2023-03-17,1.88,1.9599,1.88,1.9,1.9,15694
2023-03-20,1.89,1.925,1.8,1.8,1.8,10903
2023-03-21,1.8,1.9299,1.8,1.9,1.9,5619
2023-03-22,1.93,1.97,1.87,1.87,1.87,5486
2023-03-23,1.86,1.86,1.76,1.76,1.76,17818
2023-03-24,1.8,1.889,1.8,1.88,1.88,8899
2023-03-27,1.9,1.9,1.8,1.82,1.82,9775
2023-03-28,1.88,1.8899,1.81,1.81,1.81,10717
2023-03-29,1.85,1.8637,1.81,1.83,1.83,5652
2023-03-30,1.82,1.87,1.82,1.87,1.87,6391
2023-03-31,1.99,2.05,1.84,1.93,1.93,16874
2023-04-03,1.98,1.98,1.85,1.91,1.91,23062
2023-04-04,1.925,1.9398,1.87,1.89,1.89,7020
2023-04-05,1.9,1.9,1.8401,1.87,1.87,8661
2023-04-06,1.865,1.9,1.81,1.84,1.84,9909
2023-04-10,1.83,1.9,1.81,1.83,1.83,17636
2023-04-11,1.8991,1.97,1.85,1.97,1.97,8727
2023-04-12,1.97,1.98,1.88,1.88,1.88,12989
2023-04-13,1.94,1.95,1.89,1.9,1.9,12708
2023-04-14,1.93,1.98,1.83,1.85,1.85,19921
2023-04-17,1.9799,1.9799,1.83,1.85,1.85,12019
2023-04-18,1.9286,1.94,1.86,1.89,1.89,10081
2023-04-19,1.93,1.9499,1.8977,1.94,1.94,3763
2023-04-20,1.9,1.9477,1.9,1.92,1.92,1548
2023-04-21,1.9,1.95,1.88,1.88,1.88,6046
2023-04-24,1.85,1.91,1.84,1.91,1.91,5975
2023-04-25,1.87,1.91,1.84,1.8407,1.8407,6555
2023-04-26,1.84,1.865,1.8,1.83,1.83,4641
2023-04-27,1.81,1.8199,1.79,1.8,1.8,3936
2023-04-28,1.8,1.8299,1.8,1.805,1.805,11587
2023-05-01,1.8,1.955,1.8,1.94,1.94,21383
2023-05-02,1.943,2.07,1.8001,1.88,1.88,74963
2023-05-03,1.91,1.92,1.86,1.89,1.89,12295
2023-05-04,1.89,1.94,1.85,1.8872,1.8872,7022
2023-05-05,1.88,1.8899,1.82,1.86,1.86,6114
2023-05-08,1.76,1.82,1.76,1.82,1.82,8564
2023-05-09,1.77,1.81,1.76,1.81,1.81,8057
2023-05-10,1.73,1.8699,1.73,1.75,1.75,4837
2023-05-11,1.73,1.75,1.7,1.71,1.71,14711
2023-05-12,1.6968,1.6968,1.5534,1.6,1.6,25204
2023-05-15,1.56,1.61,1.52,1.52,1.52,10306
2023-05-16,1.5,1.52,1.45,1.4801,1.4801,14455
2023-05-17,1.45,1.57,1.45,1.49,1.49,35375
2023-05-18,1.5599,1.5799,1.48,1.49,1.49,24629
2023-05-19,1.49,1.5,1.48,1.4801,1.4801,26110
2023-05-22,1.49,1.5699,1.49,1.52,1.52,9661
2023-05-23,1.53,1.55,1.5,1.55,1.55,9073
2023-05-24,1.55,1.55,1.49,1.4901,1.4901,39368
2023-05-25,1.4996,1.52,1.48,1.48,1.48,12639
2023-05-26,1.5,1.5399,1.48,1.4953,1.4953,11251
2023-05-30,1.5,1.5745,1.48,1.4906,1.4906,16985
2023-05-31,1.49,1.54,1.49,1.49,1.49,9331
2023-06-01,1.54,1.55,1.5,1.5,1.5,4372
2023-06-02,1.47,1.5216,1.47,1.485,1.485,14753
2023-06-05,1.52,1.52,1.45,1.45,1.45,11427
2023-06-06,1.4543,1.4602,1.4,1.4,1.4,12942
2023-06-07,1.41,1.41,1.35,1.35,1.35,9005
2023-06-08,1.62,1.62,1.34,1.4,1.4,38053
2023-06-09,1.5,1.5,1.23,1.2899,1.2899,31784
2023-06-12,1.27,1.337,1.26,1.26,1.26,10420
2023-06-13,1.26,1.3,1.25,1.29,1.29,16934
2023-06-14,1.29,1.3599,1.29,1.315,1.315,14657
2023-06-15,1.3101,1.3999,1.31,1.38,1.38,13479
2023-06-16,1.42,1.44,1.37,1.41,1.41,7495
2023-06-20,1.44,1.4498,1.4001,1.4498,1.4498,9640
2023-06-21,1.44,1.4473,1.4,1.4,1.4,9499
2023-06-22,1.361,1.4099,1.361,1.4,1.4,2190
2023-06-23,1.37,1.41,1.35,1.36,1.36,6728
2023-06-26,1.3501,1.39,1.3501,1.37,1.37,2978
2023-06-27,1.35,1.3998,1.35,1.39,1.39,4084
2023-06-28,1.4,1.45,1.39,1.4,1.4,4800
2023-06-29,1.46,1.46,1.43,1.44,1.44,2213
2023-06-30,1.46,1.49,1.43,1.43,1.43,17443
2023-07-03,1.41,1.48,1.41,1.41,1.41,2240
2023-07-05,1.5,1.5,1.38,1.41,1.41,5528
2023-07-06,1.4,1.42,1.3601,1.3677,1.3677,3656
2023-07-07,1.37,1.44,1.3402,1.38,1.38,8266
2023-07-10,1.35,1.41,1.35,1.41,1.41,3205
2023-07-11,1.39,1.4201,1.39,1.395,1.395,4444
2023-07-12,1.38,1.54,1.38,1.52,1.52,18002
2023-07-13,1.42,1.6199,1.42,1.51,1.51,22233
2023-07-14,1.47,1.5499,1.47,1.48,1.48,4119
2023-07-17,1.44,1.4634,1.44,1.4401,1.4401,2093
2023-07-18,1.46,1.506,1.44,1.44,1.44,6895
2023-07-19,1.41,1.45,1.41,1.44,1.44,8148
2023-07-20,1.42,1.42,1.4,1.4,1.4,3007
2023-07-21,1.4383,1.44,1.385,1.3899,1.3899,6293
2023-07-24,1.3801,1.4199,1.35,1.3837,1.3837,11839
2023-07-25,1.44,1.44,1.31,1.38,1.38,16225
2023-07-26,1.33,1.3899,1.3201,1.3446,1.3446,6982
2023-07-27,1.34,1.3699,1.3219,1.35,1.35,4556
2023-07-28,1.3899,1.4145,1.3244,1.37,1.37,5909
2023-07-31,1.29,1.3899,1.29,1.33,1.33,16987
2023-08-01,1.36,1.39,1.3,1.39,1.39,2955
2023-08-02,1.335,1.36,1.31,1.36,1.36,8479
2023-08-03,1.33,1.3499,1.32,1.32,1.32,3321
2023-08-04,1.36,1.3718,1.32,1.32,1.32,2885
2023-08-07,1.31,1.32,1.28,1.29,1.29,4771
2023-08-08,1.25,1.2899,1.1198,1.2198,1.2198,23398
2023-08-09,1.1999,1.33,1.1801,1.25,1.25,31214
2023-08-10,1.26,1.305,1.25,1.25,1.25,7715
2023-08-11,1.275,1.33,1.23,1.2901,1.2901,9180
2023-08-14,1.2966,1.3085,1.22,1.2894,1.2894,6279
2023-08-15,1.2301,1.24,1.18,1.18,1.18,14666
2023-08-16,1.1801,1.22,1.18,1.21,1.21,6559
2023-08-17,1.2356,1.2999,1.21,1.269,1.269,8209
2023-08-18,1.31,1.31,1.22,1.25,1.25,8705
2023-08-21,1.27,1.28,1.21,1.21,1.21,10671
2023-08-22,1.24,1.24,1.21,1.2297,1.2297,1747
2023-08-23,1.26,1.26,1.18,1.21,1.21,9422
2023-08-24,1.27,1.28,1.21,1.21,1.21,7827
2023-08-25,1.2276,1.23,1.2276,1.23,1.23,1138
2023-08-28,1.1901,1.2299,1.1901,1.21,1.21,1998
2023-08-29,1.22,1.2499,1.2199,1.24,1.24,4516
2023-08-30,1.27,1.32,1.2401,1.26,1.26,6187
2023-08-31,1.24,1.266,1.24,1.24,1.24,2262
2023-09-01,1.3,1.3,1.23,1.26,1.26,2867
2023-09-05,1.26,1.26,1.2,1.23,1.23,2781
2023-09-06,1.2324,1.2324,1.21,1.21,1.21,962
2023-09-07,1.18,1.2,1.18,1.19,1.19,2445
2023-09-08,1.18,1.2,1.18,1.18,1.18,10722
2023-09-11,1.18,1.21,1.12,1.12,1.12,9890
2023-09-12,1.16,1.16,1.16,1.16,1.16,508
2023-09-13,1.16,1.1714,1.16,1.16,1.16,983
2023-09-14,1.13,1.1858,1.13,1.1404,1.1404,5271
2023-09-15,1.21,1.21,1.13,1.13,1.13,1259
2023-09-18,1.143,1.16,1.13,1.13,1.13,4261
2023-09-19,1.18,1.18,1.13,1.13,1.13,1016
2023-09-20,1.15,1.17,1.15,1.16,1.16,2562
2023-09-21,1.2,1.2,1.14,1.1435,1.1435,1525
2023-09-22,1.141,1.141,1.14,1.14,1.14,583
2023-09-25,1.13,1.1502,1.13,1.15,1.15,3345
2023-09-26,1.1458,1.19,1.13,1.13,1.13,4444
2023-09-27,1.1301,1.19,1.13,1.1301,1.1301,3826
2023-09-28,1.13,1.15,1.1201,1.15,1.15,855
2023-09-29,1.12,1.155,1.12,1.12,1.12,1461
2023-10-02,1.13,1.13,1.12,1.12,1.12,2613
2023-10-03,1.1445,1.1445,1.12,1.13,1.13,4875
2023-10-04,1.12,1.12,1.1,1.1,1.1,5898
2023-10-05,1.1,1.14,1.1,1.1,1.1,2224
2023-10-06,1.1,1.1396,1.1,1.1,1.1,3847
2023-10-09,1.11,1.14,1.1,1.1,1.1,1444
2023-10-10,1.1,1.1397,1.1,1.1,1.1,6856
2023-10-11,1.1,1.1,1.1,1.1,1.1,2725
2023-10-12,1.1,1.1,1.1,1.1,1.1,3023
2023-10-13,1.1,1.14,1.1,1.1,1.1,8288
2023-10-16,1.1,1.15,1.1,1.1,1.1,1533
2023-10-17,1.1,1.1299,1.02,1.08,1.08,2343
2023-10-18,1.09,1.09,1.04,1.04,1.04,3241
2023-10-19,1.1,1.12,1.0184,1.03,1.03,1676
2023-10-20,1.0165,1.05,1.0165,1.05,1.05,2014
2023-10-23,1.02,1.08,1.02,1.06,1.06,1161
2023-10-24,1.02,1.0726,1.02,1.0289,1.0289,7108
2023-10-25,1.0202,1.065,1.02,1.02,1.02,2208
2023-10-26,1.0,1.08,1.0,1.08,1.08,5238
2023-10-27,1.05,1.05,0.9546,0.96,0.96,10372
2023-10-30,1.01,1.05,0.92,1.05,1.05,6453
2023-10-31,0.926,1.0099,0.926,0.9698,0.9698,2292
2023-11-01,0.983,0.983,0.89,0.96,0.96,6227
2023-11-02,1.05,1.06,0.88,0.95,0.95,5080
2023-11-03,1.06,1.06,0.9001,0.9896,0.9896,9591
2023-11-06,1.05,1.1,0.91,0.91,0.91,3019
2023-11-07,0.9201,0.995,0.9201,0.9639,0.9639,1950
2023-11-08,0.83,0.9548,0.83,0.8533,0.8533,34199
2023-11-09,0.8798,0.8991,0.85,0.85,0.85,10752
2023-11-10,0.9492,0.9492,0.8549,0.8549,0.8549,5374
2023-11-13,0.8,0.8801,0.8,0.87,0.87,8391
2023-11-14,0.89,0.9494,0.89,0.89,0.89,5722
2023-11-15,0.8465,0.9388,0.8464,0.86,0.86,5195
2023-11-16,0.84,0.861,0.84,0.861,0.861,3975
2023-11-17,0.8176,0.9298,0.8106,0.9298,0.9298,2338
2023-11-20,0.9293,0.9293,0.8698,0.91,0.91,2782
2023-11-21,0.9798,0.9798,0.91,0.91,0.91,925
2023-11-22,0.9494,0.97,0.87,0.9282,0.9282,2530
2023-11-24,0.97,0.98,0.9159,0.9249,0.9249,2351
2023-11-27,0.85,0.85,0.85,0.85,0.85,3742
2023-11-28,0.87,0.9595,0.8,0.9498,0.9498,3964
2023-11-29,0.8833,0.9275,0.8201,0.8796,0.8796,4335
2023-11-30,0.83,0.879,0.83,0.879,0.879,3792
2023-12-01,0.86,0.87,0.8,0.86,0.86,7003
2023-12-04,0.8799,0.9042,0.8472,0.8899,0.8899,9697
2023-12-05,0.8999,0.8999,0.85,0.85,0.85,4651
2023-12-06,0.81,0.9596,0.81,0.9504,0.9504,19209
2023-12-07,0.8623,0.89,0.8523,0.89,0.89,2494
2023-12-08,0.89,0.8938,0.8,0.81,0.81,20894
2023-12-11,0.85,0.9346,0.85,0.901,0.901,7137
2023-12-12,0.901,0.9228,0.88,0.89,0.89,2438
2023-12-13,0.9,0.9099,0.8801,0.89,0.89,7405
2023-12-14,0.91,0.91,0.85,0.85,0.85,20722
2023-12-15,0.8887,0.8887,0.8502,0.8502,0.8502,6655
2023-12-18,0.7887,0.849,0.7887,0.83,0.83,26318
2023-12-19,0.8697,0.8712,0.8301,0.845,0.845,22134
2023-12-20,0.85,0.85,0.83,0.83,0.83,20556
2023-12-21,0.8597,0.8597,0.81,0.81,0.81,12903
2023-12-22,0.83,0.86,0.813,0.813,0.813,2804
2023-12-26,0.8391,0.8688,0.8391,0.8391,0.8391,6992
2023-12-27,0.85,1.1899,0.85,1.05,1.05,89078
2023-12-28,1.18,1.18,1.0397,1.14,1.14,125516
2023-12-29,1.22,1.27,1.1109,1.1597,1.1597,33772
2024-01-02,1.15,1.15,0.9741,0.9741,0.9741,15333
2024-01-03,1.09,1.2342,1.04,1.04,1.04,2567
2024-01-04,1.14,1.1499,1.09,1.09,1.09,5609
2024-01-05,1.09,1.2,1.05,1.11,1.11,13054
2024-01-08,1.06,1.06,1.03,1.05,1.05,17693
2024-01-09,1.05,1.115,1.05,1.111,1.111,1408
2024-01-10,1.1,1.16,1.06,1.15,1.15,11776
2024-01-11,1.0451,1.2,0.9208,1.02,1.02,55444
2024-01-12,1.02,1.0799,1.02,1.06,1.06,3883
2024-01-16,1.05,1.08,0.9413,1.05,1.05,10426
2024-01-17,1.045,1.07,1.0,1.05,1.05,19124
2024-01-18,1.05,1.08,1.0488,1.08,1.08,2719
2024-01-19,1.05,1.1053,1.05,1.09,1.09,2345
2024-01-22,1.09,1.1086,1.05,1.05,1.05,18120
2024-01-23,1.03,1.0312,0.95,1.0312,1.0312,3036
2024-01-24,1.03,1.09,1.03,1.09,1.09,6152
2024-01-25,1.03,1.1099,1.03,1.1084,1.1084,21311
2024-01-26,1.08,1.11,1.01,1.08,1.08,7216
2024-01-29,1.1,1.1058,1.07,1.095,1.095,4311
2024-01-30,1.08,1.11,1.08,1.08,1.08,7566
2024-01-31,1.08,1.1,1.08,1.09,1.09,1452
2024-02-01,1.1,1.1,1.04,1.1,1.1,12930
2024-02-02,1.08,1.09,1.0682,1.08,1.08,6568
2024-02-05,1.07,1.08,0.9524,1.08,1.08,2116
2024-02-06,1.08,1.1,1.08,1.1,1.1,10212
2024-02-07,1.09,1.2,1.09,1.16,1.16,62496
2024-02-08,1.17,1.18,1.1499,1.18,1.18,15145
2024-02-09,1.19,1.29,1.13,1.25,1.25,23289
2024-02-12,1.28,1.3,1.19,1.28,1.28,23538
2024-02-13,1.25,1.3,1.25,1.3,1.3,15216
2024-02-14,1.3,1.48,1.27,1.45,1.45,64196
2024-02-15,1.44,1.45,1.395,1.4297,1.4297,68202
2024-02-16,1.39,1.5,1.3218,1.46,1.46,39354
2024-02-20,1.38,1.4189,1.31,1.3406,1.3406,9245
2024-02-21,1.253,1.34,1.253,1.34,1.34,6388
2024-02-22,1.34,1.34,1.34,1.34,1.34,1435
2024-02-23,1.22,1.329,1.2,1.22,1.22,8171
2024-02-26,1.21,1.26,1.19,1.24,1.24,18778
2024-02-27,1.215,1.2564,1.1901,1.235,1.235,5801
2024-02-28,1.18,1.25,1.18,1.24,1.24,8370
2024-02-29,1.16,1.38,1.16,1.29,1.29,65366
2024-03-01,1.37,1.42,1.03,1.41,1.41,115083
2024-03-04,1.55,1.55,1.4,1.49,1.49,69138
2024-03-05,1.43,1.49,1.42,1.4599,1.4599,15670
2024-03-06,1.54,1.64,1.45,1.61,1.61,54762
2024-03-07,1.56,1.57,1.42,1.5097,1.5097,38127
2024-03-08,1.54,1.57,1.45,1.57,1.57,23391
2024-03-11,1.53,1.63,1.53,1.59,1.59,20386
2024-03-12,1.63,1.63,1.53,1.59,1.59,13694
2024-03-13,1.59,1.6,1.57,1.59,1.59,24876
2024-03-14,1.565,1.6099,1.565,1.6098,1.6098,19488
2024-03-15,1.46,1.6499,1.4501,1.579,1.579,73529
2024-03-18,1.65,1.65,1.4,1.55,1.55,44957
2024-03-19,1.55,1.6071,1.1,1.4,1.4,73494
2024-03-20,1.15,1.33,1.1,1.27,1.27,56256
2024-03-21,1.18,1.28,1.1,1.16,1.16,73221
2024-03-22,1.18,1.18,1.0,1.08,1.08,77614
2024-03-25,1.08,1.164,1.06,1.06,1.06,4443
2024-03-26,1.08,1.08,1.01,1.02,1.02,7329
2024-03-27,1.16,1.17,1.02,1.115,1.115,55631
2024-03-28,1.06,1.13,1.05,1.06,1.06,12429
2024-04-01,1.08,1.0999,1.0,1.0,1.0,11678
2024-04-02,1.0,1.04,1.0,1.015,1.015,10584
2024-04-03,1.0124,1.0197,1.0,1.01,1.01,15933
2024-04-04,1.01,1.136,0.93,1.075,1.075,82824
2024-04-05,1.08,1.1,1.0055,1.0601,1.0601,48170
2024-04-08,1.02,1.13,1.02,1.07,1.07,11390
2024-04-09,1.06,1.16,1.011,1.05,1.05,64765
2024-04-10,1.1499,1.1499,1.06,1.07,1.07,33881
2024-04-11,1.1,1.1013,1.01,1.04,1.04,68356
2024-04-12,1.01,1.06,0.88,0.92,0.92,143446
2024-04-15,0.94,0.94,0.8508,0.86,0.86,19111
2024-04-16,0.8554,0.973,0.8554,0.8843,0.8843,18385
2024-04-17,0.9782,0.9782,0.9463,0.9747,0.9747,3226
2024-04-18,0.98,1.04,0.9101,1.03,1.03,20914
2024-04-19,1.03,1.03,0.9167,0.97,0.97,11407
2024-04-22,0.99,1.01,0.87,0.89,0.89,12642
2024-04-23,0.9598,0.9806,0.89,0.8906,0.8906,16889
2024-04-24,0.891,0.93,0.87,0.87,0.87,6307
2024-04-25,0.87,0.92,0.87,0.8801,0.8801,11876
2024-04-26,0.8901,0.9,0.8615,0.87,0.87,8587
2024-04-29,0.91,0.91,0.87,0.87,0.87,14540
2024-04-30,0.9,0.9,0.87,0.89,0.89,11322
2024-05-01,0.9,0.9,0.89,0.8999,0.8999,9155
2024-05-02,0.9,0.92,0.9,0.9008,0.9008,10617
2024-05-03,0.89,0.937,0.8629,0.9073,0.9073,12047
2024-05-06,0.9,0.9209,0.86,0.87,0.87,52316
2024-05-07,0.8701,0.9199,0.82,0.8562,0.8562,17877
2024-05-08,0.92,0.92,0.8301,0.877,0.877,6859
2024-05-09,0.874,0.9758,0.874,0.9023,0.9023,2899
2024-05-10,0.93,0.93,0.89,0.9,0.9,4907
2024-05-13,0.91,0.925,0.7923,0.835,0.835,38858
2024-05-14,0.83,0.97,0.83,0.9199,0.9199,20600
2024-05-15,0.9101,0.94,0.8762,0.9303,0.9303,8086
2024-05-16,0.9101,0.9199,0.9,0.9143,0.9143,6558
2024-05-17,0.93,0.93,0.91,0.91,0.91,3233
2024-05-20,0.91,0.9398,0.9001,0.91,0.91,8612
2024-05-21,0.91,1.11,0.905,0.9501,0.9501,28601
2024-05-22,0.95,0.95,0.9101,0.9101,0.9101,3627
2024-05-23,0.94,0.94,0.8799,0.8799,0.8799,7044
2024-05-24,0.8799,0.8799,0.8498,0.8501,0.8501,6019
2024-05-28,0.78,0.8528,0.78,0.8402,0.8402,30212
2024-05-29,0.801,0.8579,0.801,0.85,0.85,12048
2024-05-30,0.85,0.9157,0.85,0.9,0.9,8066
2024-05-31,0.942,0.95,0.9,0.9485,0.9485,5194
2024-06-03,0.921,0.921,0.89,0.9,0.9,15397
2024-06-04,0.92,0.92,0.89,0.901,0.901,8293
2024-06-05,0.89,0.8999,0.85,0.868,0.868,28096
2024-06-06,0.86,0.888,0.84,0.888,0.888,10650
2024-06-07,0.86,0.86,0.82,0.86,0.86,8909
2024-06-10,0.849,0.8499,0.82,0.82,0.82,13849
2024-06-11,0.8211,0.87,0.8,0.82,0.82,11808
2024-06-12,0.82,0.88,0.8088,0.85,0.85,6908
2024-06-13,0.873,0.873,0.81,0.81,0.81,3347
2024-06-14,0.81,0.8653,0.81,0.84,0.84,3420
2024-06-17,0.8,0.847,0.8,0.81,0.81,10145
2024-06-18,0.83,0.85,0.81,0.8409,0.8409,6853
2024-06-20,0.83,0.845,0.7815,0.8296,0.8296,9987
2024-06-21,0.8,0.8299,0.8,0.82,0.82,4725
2024-06-24,0.84,0.853,0.8042,0.82,0.82,10576
2024-06-25,0.824,0.8345,0.824,0.8345,0.8345,6136
2024-06-26,0.86,0.86,0.79,0.84,0.84,25093
2024-06-27,0.848,0.848,0.791,0.8019,0.8019,10311
2024-06-28,0.79,0.8179,0.78,0.8179,0.8179,11820
2024-07-01,0.81,0.8399,0.78,0.826,0.826,13399
2024-07-02,0.7889,0.8338,0.7889,0.8248,0.8248,10795
2024-07-03,0.7921,0.85,0.7921,0.825,0.825,5805
2024-07-05,0.8,0.8597,0.8,0.859,0.859,5724
2024-07-08,0.859,0.859,0.8051,0.825,0.825,4136
2024-07-09,0.83,0.84,0.8247,0.8373,0.8373,3283
2024-07-10,0.83,0.8347,0.804,0.817,0.817,5870
2024-07-11,0.827,0.827,0.7996,0.8,0.8,7119
2024-07-12,0.822,0.83,0.8125,0.83,0.83,17936
2024-07-15,0.6665,0.8298,0.6665,0.7631,0.7631,76974
2024-07-16,0.6506,0.7475,0.552,0.67,0.67,204260
2024-07-17,0.5511,0.6665,0.5511,0.5851,0.5851,150957
2024-07-18,0.6,0.6586,0.6,0.6451,0.6451,76253
2024-07-19,0.659,0.71,0.6507,0.6507,0.6507,153910
2024-07-22,0.653,0.6979,0.65,0.65,0.65,21195
2024-07-23,0.6531,0.6901,0.6531,0.674,0.674,10862
2024-07-24,0.6802,0.7151,0.653,0.68,0.68,32649
2024-07-25,0.6799,0.68,0.6556,0.66,0.66,13393
2024-07-26,0.66,0.6999,0.652,0.6521,0.6521,9575
2024-07-29,0.653,0.6893,0.653,0.653,0.653,6034
2024-07-30,0.6899,0.6899,0.65,0.6524,0.6524,10578
2024-07-31,0.6524,0.6881,0.6524,0.656,0.656,3127
2024-08-01,0.6601,0.6612,0.651,0.651,0.651,8163
2024-08-02,0.6679,0.669,0.6,0.601,0.601,24107
2024-08-05,0.61,0.6636,0.61,0.65,0.65,4581
2024-08-06,0.65,0.66,0.645,0.66,0.66,4896
2024-08-07,0.66,0.66,0.64,0.6489,0.6489,21972
2024-08-08,0.6,0.6391,0.6,0.6365,0.6365,28072
2024-08-09,0.68,0.68,0.6365,0.6599,0.6599,5766
2024-08-12,0.66,0.66,0.61,0.6398,0.6398,3788
2024-08-13,0.6101,0.6299,0.6101,0.613,0.613,6718
2024-08-14,0.62,0.623,0.5874,0.5874,0.5874,14505
2024-08-15,0.611,0.6248,0.6025,0.61,0.61,2188
2024-08-16,0.618,0.6201,0.5954,0.6,0.6,10576
